c3b83e6a643706a81dbc7260cc8f1f3f
2018-10-02 12:35:28.0,104.04221,30.69662
2018-10-02 12:35:31.0,104.04244,30.69675
2018-10-02 12:35:34.0,104.04265,30.69687
2018-10-02 12:35:37.0,104.04285,30.69699
2018-10-02 12:35:40.0,104.04306,30.69711
2018-10-02 12:35:43.0,104.04327,30.69724
2018-10-02 12:35:46.0,104.04347,30.69735
2018-10-02 12:35:49.0,104.04364,30.69746
2018-10-02 12:35:52.0,104.04381,30.69754
2018-10-02 12:35:55.0,104.04398,30.69763
2018-10-02 12:35:58.0,104.0441,30.6977
2018-10-02 12:36:01.0,104.04412,30.69771
2018-10-02 12:36:04.0,104.04412,30.69772
2018-10-02 12:36:07.0,104.04412,30.69772
2018-10-02 12:36:10.0,104.04411,30.69771
2018-10-02 12:36:13.0,104.04411,30.69771
2018-10-02 12:36:16.0,104.04411,30.69771
2018-10-02 12:36:19.0,104.04411,30.69771
2018-10-02 12:36:22.0,104.04411,30.69772
2018-10-02 12:36:25.0,104.04411,30.69772
2018-10-02 12:36:28.0,104.04412,30.69771
2018-10-02 12:36:31.0,104.04412,30.69771
2018-10-02 12:36:34.0,104.04415,30.69773
2018-10-02 12:36:37.0,104.04428,30.69781
2018-10-02 12:36:40.0,104.04446,30.69792
2018-10-02 12:36:43.0,104.0447,30.69806
2018-10-02 12:36:46.0,104.04497,30.69822
2018-10-02 12:36:49.0,104.04527,30.69839
2018-10-02 12:36:52.0,104.04561,30.69858
2018-10-02 12:36:55.0,104.04592,30.69877
2018-10-02 12:36:58.0,104.04622,30.69894
2018-10-02 12:37:01.0,104.04644,30.69909
2018-10-02 12:37:04.0,104.04651,30.69921
2018-10-02 12:37:07.0,104.04645,30.69935
2018-10-02 12:37:10.0,104.04632,30.69954
2018-10-02 12:37:13.0,104.04614,30.69977
2018-10-02 12:37:16.0,104.04594,30.70003
2018-10-02 12:37:19.0,104.04574,30.70026
2018-10-02 12:37:22.0,104.0456,30.70041
2018-10-02 12:37:25.0,104.04556,30.70046
2018-10-02 12:37:28.0,104.04556,30.70046
2018-10-02 12:37:31.0,104.04555,30.70047
2018-10-02 12:37:34.0,104.0455,30.70055
2018-10-02 12:37:37.0,104.04542,30.70065
2018-10-02 12:37:40.0,104.04536,30.70074
2018-10-02 12:37:43.0,104.0453,30.70083
2018-10-02 12:37:46.0,104.04526,30.70092
2018-10-02 12:37:49.0,104.04518,30.70104
2018-10-02 12:37:52.0,104.04512,30.70114
2018-10-02 12:37:55.0,104.04508,30.7012
2018-10-02 12:37:58.0,104.04507,30.70122
2018-10-02 12:38:01.0,104.04507,30.70122
2018-10-02 12:38:04.0,104.04507,30.70122
2018-10-02 12:38:07.0,104.04508,30.70122
2018-10-02 12:38:10.0,104.04507,30.70122
2018-10-02 12:38:12.0,104.04507,30.70122
2018-10-02 12:38:15.0,104.04507,30.70123
2018-10-02 12:38:18.0,104.04507,30.70123
2018-10-02 12:38:21.0,104.04507,30.70122
2018-10-02 12:38:24.0,104.04507,30.70122
2018-10-02 12:38:26.0,104.04507,30.70122
2018-10-02 12:38:29.0,104.04507,30.70123
2018-10-02 12:38:32.0,104.04507,30.70122
2018-10-02 12:38:35.0,104.04507,30.70122
2018-10-02 12:38:38.0,104.04507,30.70122
2018-10-02 12:38:41.0,104.04507,30.70122
2018-10-02 12:38:44.0,104.04506,30.70123
2018-10-02 12:38:47.0,104.04503,30.70123
2018-10-02 12:38:50.0,104.04497,30.70126
